ID,FileName,ProcessedDate,EIN,OrganizationName,Website,FormationYear,Organization501c3,LegalDomicileState,MailingAddress,MailingCity,MailingState,MailingZIP,PhysicalAddress,PhysicalCity,PhysicalState,PhysicalZIP,PrincipalOfficerName,BusinessOfficerName,BusinessOfficerTitle,BusinessOfficerPhone,SigningOfficerFirstName,SigningOfficerLastName,PreparerName,PreparerPhone,PreparerFirmName,PreparerFirmAddress,PreparerFirmCity,PreparerFirmState,PreparerFirmZIP,MissionDescription,ActivityDescription,GrossReceipts,TotalRevenue,TotalExpenses,NetIncome,TotalAssets,TotalEmployees,ContributionsReceived,ProgramServiceRevenue,InvestmentIncome,SalariesAndBenefits,HasFundraisingActivities,HasProfessionalFundraising,FundraisingGrossIncome,FundraisingDirectExpenses,NetFundraisingIncome,Event1Name,Event1GrossReceipts,Event1CharitableContributions,Event1GrossRevenue,Event1RentCosts,Event1FoodBeverage,Event1OtherExpenses,Event1NetIncome,Event2Name,Event2GrossReceipts,Event2CharitableContributions,Event2GrossRevenue,Event2RentCosts,Event2FoodBeverage,Event2OtherExpenses,Event2NetIncome,OtherEventCount,TotalEventGrossReceipts,TotalEventGrossRevenue,TotalEventRentCosts,TotalEventFoodBeverage,TotalEventOtherExpenses,TotalEventDirectExpenses,TotalEventNetIncome,HasGala,HasAuction,HasBall,HasDinner,HasBenefit,HasTournament,HasGolf,HasAnnual,HasFundraiser,HasEvent,HasShow,HasRun,HasArt,HasAwards,HasConcert,HasFestival,HasRaffle,HasGamingActivities,GamingGrossRevenue,GamingNetIncome,ProspectScore,ProspectTier,TerritoryManager,ContactStatus,LastContactDate,NextFollowUpDate,ProspectNotes,EstimatedValue,TaxYear,TaxPeriodEnd,ReturnTimestamp,Event1Keyword,Event2Keyword,PrimaryEventType,WebsiteRaw,,,,,,
1639,201900159349301140_public.xml,NULL,880476452,NEVADA PARTNERSHIP FOR HOMELESS,nphy.org,2000,X,NV,PO BOX 20135,LAS VEGAS,NV,89112,PO BOX 20135,LAS VEGAS,NV,89112,ARASH GHAFOORI,ARASH GHAFOORI,EXECUTIVE DIRECTOR,7027788366,NULL,NULL,KATIE HAMPTON,7022699992,HOULDSWORTH RUSSO & COMPANY PC,8675 S EASTERN AVE STE A,LAS VEGAS,NV,891232839,"THE ORGANIZATION PROVIDES WRAPAROUND SERVICES TO MEET HOMELESS YOUTHS' IMMEDIATE, EMERGENCY NEEDS AND HELP THEM TRANSITION TO LONG-TERM SELF- SUFFICIENCY. THE ORGANIZATION'S SUPPORT COMES PRIMARILY FROM GOVERNMENT GRANTS AND CORPORATE DONATIONS. NEVADA PARTNERSHIP FOR HOMELESS YOUTH RECEIVES DONATIONS PRIMARILY FROM DONORS IN THE SOUTHERN NEVADA REGION AND PROVIDES SERVICES TO THOSE RESIDING IN THE SOUTHERN NEVADA REGION.","THE ORGANIZATION PROVIDES WRAPAROUND SERVICES TO MEET HOMELESS YOUTHS' IMMEDIATE, EMERGENCY NEEDS AND HELP THEM TRANSITION TO LONG-TERM SELF- SUFFICIENCY. THE ORGANIZATION'S SUPPORT COMES PRIMARILY FROM GOVERNMENT GRANTS AND CORPORATE DONATIONS. NEVADA PARTNERSHIP FOR HOMELESS YOUTH RECEIVES DONATIONS PRIMARILY FROM DONORS IN THE SOUTHERN NEVADA REGION AND PROVIDES SERVICES TO THOSE RESIDING IN THE SOUTHERN NEVADA REGION.",2338396,2317948,2130145,187803,3912660,28,2315306,0,2642,1187660,0,0,16448,16448,NULL,BOWLING TOURNAM,44823,28375,16448,11600,NULL,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44823,16448,11600,NULL,680,16448,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,57:49.0,NULL,NULL,NULL,WWW.NPHY.ORG,,,,,,
1643,201900159349301160_public.xml,NULL,770633351,SLIDELL ADULT DAY CARE INC,slidelladultdaycare.com,2004,X,LA,PO BOX 3224,SLIDELL,LA,70458,PO BOX 3224,SLIDELL,LA,70459,DWIGHT DENHAM,DWIGHT DENHAM,PRESIDENT,9856431112,NULL,NULL,SEAN E THOMAS CPA,9857811818,SOUTH & THOMAS LLC CPAS,2825 CAREY ST,SLIDELL,LA,704588821,PROVIDE DAY CARE FOR THE ELDERLY,PROVIDE DAY CARE FOR THE ELDERLY,347946,347946,314924,33022,369573,6,811,347135,0,220961,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,04:44.0,NULL,NULL,NULL,WWW.SLIDELLADULTDAYCARE.COM,,,,,,
1641,201900159349301150_public.xml,NULL,436060711,Friends of Old St Ferdinand Inc,stferdinandshrine.com,1958,X,MO,1 rue St Francois,Florissant,MO,63031,1 rue St Francois,Florissant,MO,63031,Fr Thomas Keller,Carol Campbell,President,3144205535,NULL,NULL,Steve Purgahn,3148310416,Purgahn and Associates,760 St Francois St,Florissant,MO,63031,"To recognize the historical, architectual and religous significance of the Old St Ferdinand Shrine and adjoining buildings. The organization is committed to the restoration, preservation and maintance of the buildings structural integrity.","To recognize the historical, architectual and religous significance of the Old St Ferdinand Shrine and adjoining buildings. The organization is committed to the restoration, preservation and maintance of the buildings structural integrity.",121069,121069,105823,15246,4490669,0,45358,73445,221,6114,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,28:06.0,NULL,NULL,NULL,www.stferdinandshrine.com,,,,,,
1645,201900159349301170_public.xml,NULL,341187564,HURON COUNTY HUMANE SOCIETY INC,huroncountyhumanesociety.com,1953,X,OH,246 WOODLAWN AVENUE,NORWALK,OH,448570631,246 WOODLAWN AVE,NORWALK,OH,448570631,MICKEY FRISCH,MICKEY FRISCH,PRESIDENT,4196637158,NULL,NULL,MICHAEL K MILLER CPA CVA,4196682552,PAYNE NICKLES & COMPANY,257 BENEDICT AVENUE BLDG D,NORWALK,OH,44857,"ASSISTING HURON COUNTY RESIDENTS BY MAINTAINING A SANITARY, SECURE AND COMPASSIONATE ENVIRONMENT THAT ENABLES ATTENTIVE MEDICAL CARE FOR ANIMALS IN NEED, WHILE ULTIMATELY ENRICHING FAMILIES THROUGH THE QUALITY ADOPTION OF HEALTHY, HAPPY, AND THRIVING ANIMALS.","ASSISTING HURON COUNTY RESIDENTS BY MAINTAINING A SANITARY, SECURE AND COMPASSIONATE ENVIRONMENT THAT ENABLES ATTENTIVE MEDICAL CARE FOR ANIMALS IN NEED, WHILE ULTIMATELY ENRICHING FAMILIES THROUGH THE QUALITY ADOPTION OF HEALTHY, HAPPY, AND THRIVING ANIMALS.",204215,190796,220314,-29518,690095,21,144492,21581,-12726,108662,0,0,35950,NULL,NULL,VINE & DINE,28754,NULL,28754,NULL,NULL,NULL,NULL,MERCHANDISE FUN,5692,NULL,5692,NULL,NULL,NULL,NULL,NULL,34446,34446,NULL,NULL,NULL,NULL,34446,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,4/30/2018,08:00.0,NULL,NULL,NULL,WWW.HURONCOUNTYHUMANESOCIETY.COM,,,,,,
1646,201900159349301175_public.xml,NULL,370982494,INSTITUTE FOR HUMAN RESOURCES OF,ihrpontiac.com,1974,X,IL,310 E TORRANCE AVENUE,PONTIAC,IL,61764,310 E TORRANCE AVENUE,PONTIAC,IL,61764,DALE SASS,DALE SASS,PRESIDENT,8158446109,NULL,NULL,SAMUEL A CIGELNIK CPA,3096714500,CLIFTONLARSONALLEN LLP,301 SW ADAMS STE 1000,PEORIA,IL,61602,THE MISSION OF THE INSTITUTE FOR HUMAN RESOURCES (IHR) IS TO PROVIDE A CONTINUUM OF QUALITY RECOVERY BASED MENTAL HEALTH AND SUBSTANCE ABUSE SERVICES RANGING FROM EDUCATION AND PREVENTION THROUGH TREATMENT AND AFTERCARE FOR RESIDENTS OF LIVINGSTON COUNTY.,MENTAL HEALTH SERVICES,2877621,2013820,2206555,-192735,1798414,64,1541245,436682,31720,1838282,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,05:18.0,NULL,NULL,NULL,WWW.IHRPONTIAC.COM,,,,,,
1647,201900159349301200_public.xml,NULL,383366049,ON MY OWN OF MICHIGAN,onmyownofmi.org,1997,X,MI,1250 KIRTS NO 300,TROY,MI,48084,1250 KIRTS NO 300,TROY,MI,48084,JENNIFER ROCCANTI,BARBARA BAKER,TREASURER,2486493739,NULL,NULL,MICHAEL SANTICCHIA,2483550280,UHY ADVISORS MI INC,27725 STANSBURY BLVD SUITE 210,FARMINGTON HILLS,MI,48334,"ON MY OWN OF MICHIGAN HELPS ADULTS WITH DEVELOPMENTAL DISABILITIES MAKE THE TRANSITION TO, AND MAINTAIN, A LIFE OF INDEPENDENCE. IN OUR TWENTY YEARS OF SERVICE TO THE METRO DETROIT COMMUNITY, WE'VE HELPED MORE THAN 100 INDIVIDUALS LIVE THE LIFE OF THEIR DREAMS.","ON MY OWN OF MICHIGAN HELPS ADULTS WITH DEVELOPMENTAL DISABILITIES MAKE THE TRANSITION TO, AND MAINTAIN, A LIFE OF INDEPENDENCE.",618506,582876,500210,82666,186964,13,230162,322530,920,321115,1,0,64811,35547,29264,FAMILY FUN BOWL,17346,12813,4533,NULL,NULL,2010,NULL,GALA,45119,27882,17237,NULL,NULL,9253,NULL,2,138258,64810,NULL,NULL,35547,35547,29263,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B+,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,14:26.0,NULL,GALA,GALA,WWW.ONMYOWNOFMI.ORG,,,,,,
1650,201900159349301215_public.xml,NULL,582639942,TENDERCARE CLINIC INC,tendercarega.org,2001,X,GA,803 S MAIN STREET,GREENSBORO,GA,30642,803 S MAIN STREET,GREENSBORO,GA,30642,DAVE RINGER,DAVE RINGER,CEO,7064531201,NULL,NULL,GARY BAILEY,8649842698,LOVE BAILEY & ASSOCIATES LLC,218 W LAURENS ST,LAURENS,SC,29360,"OUR MISSION AT TENDERCARE CLINIC IS TO PROVIDE COST-EFFECTIVE AND ACCESSIBLE PRIMARY HEALTHCARE WITH DEDICATION TO THE HIGHEST QUALITY OF CUSTOMER SERVICE DELIVERED WITH A SENSE OF WARMTH, FRIENDLINESS, INDIVIDUAL PRIDE AND COMPANY SPIRIT.","OUR MISSION AT TENDERCARE CLINIC IS TO PROVIDE COST-EFFECTIVE AND ACCESSIBLE PRIMARY HEALTHCARE WITH DEDICATION TO THE HIGHEST QUALITY OF CUSTOMER SERVICE DELIVERED WITH A SENSE OF WARMTH, FRIENDLINESS, INDIVIDUAL PRIDE AND COMPANY SPIRIT.",8499179,8499179,8870853,-371674,2881644,158,2540478,5958701,0,5790752,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,2/28/2018,16:47.0,NULL,NULL,NULL,WWW.TENDERCAREGA.ORG,,,,,,
1652,201900159349301225_public.xml,NULL,943455685,MUSEUM OF DURHAM HISTORY,museumofdurhamhistory.org,2008,X,NC,PO BOX 362,DURHAM,NC,27702,PO BOX 362,DURHAM,NC,27702,VICKY GARCIA,PATRICK MUCKLOW,EXECUTIVE DIRECTOR,9192469993,NULL,NULL,JENNIFER P CREDLE,9194908585,NELSON & COMPANY PA,PO BOX 52179,DURHAM,NC,27717,"THE MUSEUM OF DURHAM HISTORY IS A 21ST CENTURY MUSEUM THAT USES STORIES ABOUT PEOPLE, PLACES AND THINGS TO FOSTER CURIOSITY, ENCOURAGE FURTHER INQUIRY, AND PROMOTE AN UNDERSTANDING OF DIVERSE PERSPECTIVES ABOUT THE DURHAM COMMUNITY AND ITS HISTORY.","THE MUSEUM OF DURHAM HISTORY IS A 21ST CENTURY MUSEUM THAT USES STORIES ABOUT PEOPLE, PLACES AND THINGS TO FOSTER CURIOSITY, ENCOURAGE FURTHER INQUIRY, AND PROMOTE AN UNDERSTANDING OF DIVERSE PERSPECTIVES ABOUT THE DURHAM COMMUNITY AND ITS HISTORY.",258404,258404,197348,61056,114099,6,255863,0,8,111028,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,43:46.0,NULL,NULL,NULL,WWW.MUSEUMOFDURHAMHISTORY.ORG,,,,,,
1653,201900159349301230_public.xml,NULL,581972631,SANDHILLS AREA LAND TRUST INC,sandhillslandtrust.org,1991,X,NC,PO BOX 1032,SOUTHERN PINES,NC,28388,140-A SW BROAD STREET,SOUTHERN PINES,NC,28388,NANCY L TALTON,NANCY L TALTON,EXECUTIVE DIRECTOR,9106954323,NULL,NULL,BRENT H PARKS,7046338700,BRENT H PARKS CPA PA,1816 E INNES ST STE 101,SALISBURY,NC,281466027,"TO PROTECT LAND AND WATER, NATURAL OPEN SPACES AND FARMLAND IN THE SANDHILLS REGION OF NORTH CAROLINA","TO PROTECT LAND AND WATER, NATURAL OPEN SPACES AND FARMLAND IN THE SANDHILLS REGION OF NORTH CAROLINA",1647301,1647301,1436890,210411,1297495,6,1287828,273617,85856,151844,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,26:51.0,NULL,NULL,NULL,WWW.SANDHILLSLANDTRUST.ORG,,,,,,
1656,201900159349301245_public.xml,NULL,412196304,GIVING CIRCLE INC,thegivingcircle.org,2006,X,NY,PO BOX 3162,Saratoga Springs,NY,12866,PO BOX 3162,Saratoga Springs,NY,12866,NULL,RONALD DEUTSCH,PRESIDENT,5184696769,NULL,NULL,Brian Muller,5182883651,LIBERTY TAX SERVICE,2100 DOUBLEDAY AVE,BALLSTON SPA,NY,120203068,"The Giving Circle, Inc. identifies and helps communities in need. We are community helping community, family helping family.","The Giving Circle, Inc. identifies and helps communities in need. We are community helping community, family helping family.",327568,327568,261302,66266,88667,0,284223,0,0,0,0,0,43345,NULL,NULL,FUNDRAISING,43345,NULL,43345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43345,43345,NULL,NULL,NULL,NULL,43345,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,2/28/2018,59:32.0,NULL,NULL,NULL,WWW.THEGIVINGCIRCLE.ORG,,,,,,
6,201900079349100250_public.xml,NULL,351528135,DEKKO FOUNDATION INC,dekkofoundation.org,NULL,NULL,NULL,PO BOX 548,KENDALLVILLE,IN,46755,PO BOX 548,KENDALLVILLE,IN,46755,NULL,THOMAS LEEDY,PRESIDENT,2603471278,NULL,NULL,Lauren R Denton,2604604000,BKD LLP,200 E Main St Suite 700,Fort Wayne,IN,46802,NULL,NULL,NULL,NULL,NULL,NULL,197642891,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,23:06.0,NULL,NULL,NULL,DEKKOFOUNDATION.ORG,,,,,,
7,201900079349100300_public.xml,NULL,746070101,KS ADAMS JR FOUNDATION,ksadamsjrfoundation.org,NULL,NULL,NULL,POST OFFICE BOX 844,HOUSTON,TX,77001,POST OFFICE BOX 844,HOUSTON,TX,77001,NULL,KENNETH S ADAMS IV,TRUSTEE,7138813400,NULL,NULL,MARY JANE ROBINSON,7136220016,EEPB PC,2950 NORTH LOOP W SUITE 1200,HOUSTON,TX,77092,NULL,NULL,NULL,NULL,NULL,NULL,641815,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,44:46.0,NULL,NULL,NULL,WWW.KSADAMSJRFOUNDATION.ORG,,,,,,
13,201900079349200050_public.xml,NULL,510195911,PI BETA PHI FRATERNITY TEXAS EPSILON CHAPTER,pibetaphi.org,NULL,NULL,NULL,PO Box 2022,DENTON,TX,76202,PO Box 2022,DENTON,TX,76202,NULL,MADISON HARNIST,VP of Finance,6362560980,NULL,NULL,Mary Jane Pieroni CPA,3148891100,BDO USA LLP,101 S HANLEY RD STE 800,ST LOUIS,MO,63105,NULL,NULL,139729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,34:20.0,NULL,NULL,NULL,www.pibetaphi.org,unt,,,,,
15,201900079349200100_public.xml,NULL,560606085,Pi Beta Phi Fraternity North Carolina Beta,pibetaphi.org,NULL,NULL,NULL,PO Box 90840,DURHAM,NC,277080840,PO Box 90840,DURHAM,NC,277080840,NULL,CARO ISAZA,VP of Finance,6362560680,NULL,NULL,Mary Jane Pieroni CPA,3148891100,BDO USA LLP,101 S HANLEY RD STE 800,ST LOUIS,MO,63105,NULL,NULL,98674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,36:18.0,NULL,NULL,NULL,WWW.PIBETAPHI.ORG,duke,,,,,
16,201900079349200105_public.xml,NULL,471004854,ARIZONA FRATERNAL ORDER OF POLICE FEDERAL LODGE 2,azfederalfop.com,NULL,NULL,NULL,PO BOX 11481,Tucson,AZ,85734,PO BOX 11481,Tucson,AZ,85734,NULL,ALAN STEWART,TREASURER,NULL,NULL,NULL,Susan Wagner,5209550575,Wagner Tax,14127 East Wild Jesse Way,Vail,AZ,85641,NULL,NULL,134773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,32:53.0,NULL,NULL,NULL,azfederalfop.com,,,,,,
17,201900079349200150_public.xml,NULL,476032771,NEBRASKA NURSERY & LANDSCAPE ASSOCIATION,nnla.org,NULL,NULL,NULL,521 FIRST STREET,MILFORD,NE,68405,521 FIRST STREET,MILFORD,NE,68405,NULL,JENNIFER EUREK,Executive Director,4027612216,NULL,NULL,Milton A Willnerd,4024211811,Willnerd & Associates LLC,3200 Pine Lake Road Suite A,Lincoln,NE,68516,NULL,NULL,58840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,6/30/2018,59:32.0,NULL,NULL,NULL,WWW.NNLA.ORG,,,,,,
18,201900079349200155_public.xml,NULL,521419213,UNIFORMED SERVICES CHAPTER EAST,facebook.com,NULL,X,NULL,5105 WATERFORD PLACE,SUFFOLK,VA,23435,5105 WATERFORD PLACE,SUFFOLK,VA,23435,NULL,KARI WAGNER,TREASURER,2404605913,NULL,NULL,Michael V Pierre,2409072906,CLM FINANCIAL LLC,7529 STANDISH PLACE SUITE 290,ROCKVILLE,MD,20855,NULL,NULL,52632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,47:38.0,NULL,NULL,NULL,WWW.FACEBOOK.COM,UIFORMEDSERVICESCHAPTER,,,,,
19,201900079349200200_public.xml,NULL,870687669,WESTERN LEGENDS ROUNDUP INC,westernlegendsroundup.com,NULL,X,NULL,PO BOX 88,KANAB,UT,84741,PO BOX 88,KANAB,UT,84741,NULL,BRENT CHAMBERLAIN,EXECUTIVE OFFIC,4356443444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,38:19.0,NULL,NULL,NULL,WWW.WESTERNLEGENDSROUNDUP.COM,,,,,,
22,201900079349200255_public.xml,NULL,460993622,TRANSFORMING LIVES & RESTORING HOPE INC,tlrh.org,NULL,X,NULL,5507-C VICTORY BOULEVARD,YORKTOWN,VA,23693,5507-C VICTORY BOULEVARD,YORKTOWN,VA,23693,NULL,STEPHANIE CREDLE,DIRECTOR,7578175198,NULL,NULL,MARVIN MULLEN,4109614224,RIVERSIDE ASSOCIATES,4244 EVANS CHAPEL RD,BALTIMORE,MD,21211,NULL,NULL,20833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,12/31/2017,11:26.0,NULL,NULL,NULL,WWW.TLRH.ORG,,,,,,
23,201900079349200300_public.xml,NULL,223798593,EDWARDSVILLE ARTS CENTER,edwardsvilleartscenter.org,NULL,X,NULL,6165 CENTER GROVE ROAD,EDWARDSVILLE,IL,62025,6165 CENTER GROVE ROAD,EDWARDSVILLE,IL,62025,NULL,ANDREW BUTTS,TREASURER,6186550337,NULL,NULL,Thomas S OSaben,6182884477,Tom OSaben Enrolled Agent LLC,19 A Prof Park Dr,Maryville,IL,62062,NULL,NULL,174490,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15193,NULL,NULL,ART ALIVE,15193,NULL,15193,700,2879,2331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15193,15193,700,2879,2331,6780,8413,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,NULL,NULL,NULL,NULL,2017,8/31/2018,38:00.0,ART,NULL,ART,WWW.EDWARDSVILLEARTSCENTER.ORG,,,,,,
